timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-11-09T15:44:13,codecarbon,49ae9de5-a93f-4468-a308-b78fc2e5c059,923.5674941539764,0.0001901408994799628,2.0587656092653978e-07,5.0,0.0,6.0,0.001282600328657362,0,0.0015388998862107595,0.0028215002148681226,France,FRA,auvergne-rhone-alpes,,,macOS-14.0-arm64-arm-64bit,3.9.6,2.3.1,8,Apple M1,,,4.8883,45.7663,16.0,machine,N,1.0
